event_date,event_time,event_name,user_pseudo_id,ga_session_id,item_id,item_name,item_brand,item_category,price,quantity,item_revenue,transaction_id
2020-11-01,2020-11-01 00:11:36.608967 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1445,Google Infant Hero Tee Olive,(not set),Home/Apparel/Kids/,25.0,,,
2020-11-01,2020-11-01 00:11:36.608967 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1346,Google Toddler Tee White,(not set),Home/Apparel/Kids/,24.0,,,
2020-11-01,2020-11-01 00:11:36.608967 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1133,Google Toddler FC Tee Charcoal,(not set),Home/Apparel/Kids/,25.0,,,
2020-11-01,2020-11-01 00:11:52.869505 UTC,view_item,36638696.4029295753,6944996097,GGOEAXXX1300,Android Pocket Onesie White,(not set),Home/Apparel/Kids/,22.0,,,
2020-11-01,2020-11-01 00:11:52.869505 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1135,Google Infant Charcoal Onesie,Google,Home/Apparel/Kids/,25.0,,,
2020-11-01,2020-11-01 00:11:52.869505 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1135,Google Infant Charcoal Onesie,(not set),Home/Apparel/Kids/,25.0,,,
2020-11-01,2020-11-01 00:11:52.869505 UTC,view_item,36638696.4029295753,6944996097,GGOEAXXX1301,Android Pocket Onesie Navy,(not set),Home/Apparel/Kids/,22.0,,,
2020-11-01,2020-11-01 00:11:52.869505 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1445,Google Infant Hero Tee Olive,(not set),Home/Apparel/Kids/,25.0,,,
2020-11-01,2020-11-01 00:12:09.753014 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1135,Google Infant Charcoal Onesie,(not set),Home/Apparel/Kids/,25.0,,,
2020-11-01,2020-11-01 00:12:09.753014 UTC,view_item,36638696.4029295753,6944996097,GGOEAXXX1300,Android Pocket Onesie White,(not set),Home/Apparel/Kids/,22.0,,,
2020-11-01,2020-11-01 00:12:09.753014 UTC,view_item,36638696.4029295753,6944996097,GGOEAXXX1301,Android Pocket Onesie Navy,(not set),Home/Apparel/Kids/,22.0,,,
2020-11-01,2020-11-01 00:12:09.753014 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1445,Google Infant Hero Tee Olive,(not set),Home/Apparel/Kids/,25.0,,,
2020-11-01,2020-11-01 00:12:09.753014 UTC,view_item,36638696.4029295753,6944996097,GGOEAXXX1300,Android Pocket Onesie White,Android,Home/Apparel/Kids/,22.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJR100099,Google Mesh Bag Red,(not set),Lifestyle/Bags/,6.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJQ125099,Google Large Tote White,(not set),Lifestyle/Bags/,13.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGABJ099599,Google Laptop Sleeve Charcoal,(not set),Lifestyle/Bags/,20.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJJ103799,Google Incognito Messenger Bag,(not set),Lifestyle/Bags/,75.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGBBD122099,Google Confetti Accessory Pouch,(not set),Lifestyle/Bags/,12.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGBRJ114199,Google Utility BackPack,(not set),Lifestyle/Bags/,120.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJJ099499,Google Utility Bag Grey,(not set),Lifestyle/Bags/,10.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGBBC122499,Google Campus Bike Carry Pouch,(not set),Lifestyle/Bags/,8.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJC122399,Google Campus Bike Tote Navy,(not set),Lifestyle/Bags/,11.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGABJ099599,Google Laptop Sleeve Charcoal,Google,Lifestyle/Bags/,20.0,,,
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJC100199,Google Mesh Bag Blue,(not set),Lifestyle/Bags/,6.0,,,
